Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
L. González;Independiente;Independiente;RCMF, RDMF;22;1700000;2023-12-31;7;462;0;0,01;2;0,07;28,64;46,94;Argentina;Argentina;direito;169;68;sim;5,84;7,4;50;3,9;45;0,19;0,22;0,19;1,95;2,24;1,95;3;0,58;0;0;2,92;0;0;0;0;0;0;3;0,58;0;0;0,39;1,36;42,86;0;0;1,36;42,86;0,39;3,7;57,89;13,83;46,48;0,97;1,75;0,39;16,56;0,19;1,95;29,03;85,23;6,43;75,76;3,9;100;12,08;90,32;26,49;88,24;1,36;71,43;17,14;23,19;0,01;0,58;0;0;0,39;50;0,39;4,09;90,48;1,95;50;0,39;50;0,19;0,58;4,48;82,61;0;;0;;0;0;0;0;;;0;;;0,19;0;0;0;0;0
S. Barreto;Independiente;Independiente;RCB, LCB;23;2700000;2023-12-31;7;462;0;0,14;0;0,24;19,68;66,34;Argentina;Argentina, Paraguay;direito;183;77;sim;13,64;8,77;77,78;6,04;61,29;0;0;0,97;6,82;8,02;0,97;1;0,19;0;0;0,39;0;0;0;0,03;0;0;1;0,19;0;0;0;0,19;100;0;0;0,19;100;0;0,19;100;0,58;33,33;0,58;0;0;10,71;0;0,39;20,65;76,42;9,94;62,75;1,17;100;8,77;88,89;16,95;83,91;3,51;38,89;17,99;23,57;0,05;0,19;0;0;0;0;0;1,36;42,86;0;0;0;0;0;0,19;4,29;31,82;0;;0;;0;0;0;0;;;1,17;;;0;0;0;0;0;0
J. Cáceres;Racing Club;Racing Club;RCB, LCB, RB;22;800000;2026-12-31;6;461;0;0,12;0;0,04;23,82;55,74;Argentina;Argentina, Paraguay;direito;173;62;sim;11,32;9,57;61,22;7,81;50;0,2;0,28;0,39;5,27;7,43;1,56;2;0,39;0;0;2,93;0;0;0;0,02;0;0;3;0,59;33,33;0;0;2,73;42,86;0;0;2,73;42,86;0,59;1,76;88,89;2,73;64,29;0,59;1,37;0,98;24,79;0,98;1,17;43,34;76,58;20,3;64,42;3,12;93,75;16,59;85,88;30,26;89,03;10,74;47,27;23,33;41,45;0,01;0,2;0;0;0;0;0,2;8,79;62,22;2,93;33,33;0,39;0;0;1,17;12,3;77,78;0;;0;;0;0;0;0;;;1,17;;;0;0;0;0;0;0
N. Aguirre;Atlético Rafaela;Atlético Tucumán;LCMF, LW;32;250000;2022-12-31;7;459;0;0,23;1;0,54;24,12;56,1;Argentina;Argentina;esquerdo;181;79;sim;7,06;6,08;45,16;6,27;75;0,98;1,36;0;3,33;4,64;2,75;3;0,59;0;0;3,33;0;0;0;0,04;0;0;5;0,98;0;0;0,2;2,94;46,67;2,55;46,15;0,39;50;0,59;2,94;66,67;8,24;54,76;0,59;0,2;0,59;18,82;0,78;2,55;31,96;81,6;9,22;74,47;6,67;91,18;11,37;82,76;26,47;86,67;2,55;69,23;20,68;30,77;0,11;1,37;0;0;0,2;0;0,39;4,9;72;3,53;55,56;0,59;33,33;0,78;1,37;6,27;90,63;0;;0;;0;0;0;0;;;0,59;;;1,96;0;0;0,39;0;0
M. Martínez;Racing Club;Racing Club;LCB, CB, RCB;29;425000;;6;457;1;0,26;0;0;15,95;58,02;Argentina;Argentina;direito;186;80;sim;9,65;5,51;67,86;3,35;58,82;1,77;2,9;0,98;4,14;6,77;0,98;1;0,2;0;0;1,77;0,2;1;0,2;0,05;0;0;2;0,39;100;50;0;0;0;0;0;0;0;0;1,38;85,71;3,35;58,82;0,79;1,38;0,79;47,26;0;1,38;67,94;90,43;23,63;78,33;3,35;94,12;36,43;97,3;56,91;95,5;11,03;64,29;25,1;46,77;0;0;0,2;0;0,2;100;0;8,47;67,44;0,59;33,33;0,2;0;0,2;0;12,6;78,13;0;;0;;0;0;0;0;;;2,76;;;0,2;0;0;0;0;0
G. Burdisso;Deportivo Cali;Lanús;LCB, RCB;34;700000;;5;456;0;0,16;0;0;21,32;59,26;Argentina;Argentina, Italy;direito;189;85;sim;11,05;8,88;57,78;7,7;58,97;1,58;1,98;0,79;4,34;5,45;1,97;2;0,39;0;0;0,2;0;0;0;0,03;0;0;2;0,39;50;0;0;0,2;0;0,2;0;0;0;0;0,2;0;0,79;50;0,59;0;0;31,78;0,2;1,18;46,97;88,66;15,59;73,42;2,17;90,91;26,64;97,04;40,86;95,17;5,92;46,67;23,26;45,29;0;0;0;0;0;0;0;4,34;40,91;0;0;0,2;100;0;0;4,74;66,67;0;;0;;0;0;0;0;;;1,38;;;0;0;0;0;0;0
M. Villarreal;Gimnasia Mendoza;Aldosivi;DMF, RCMF;30;200000;2022-12-31;7;452;0;0;0;0;18,72;51,06;Argentina;Argentina;direito;180;76;sim;10,15;7,96;67,5;3,58;33,33;1,59;2,4;0;3,19;4,8;2,39;2;0,4;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0,8;50;0,4;100;0,4;0;0;0,4;50;2,59;38,46;0,2;0;0;12,94;0;1,59;26,48;76,69;10,95;61,82;1,59;87,5;9,56;89,58;22,1;81,08;3,58;55,56;22,25;37,26;0;0;0;0;0,6;0;0;5,38;77,78;0,6;0;0,2;0;0;0,2;5,18;69,23;0;;0;;0;0;0;0;;;0,4;;;0;0;0;0;0;0
M. Rojas;Racing Club;Racing Club;LCMF, AMF;26;3300000;2023-06-30;5;451;3;0,72;0;0,32;13,77;52,17;Paraguay;Paraguay;esquerdo;179;78;sim;5,39;4,99;64;2;40;0,2;0,36;0;2;3,57;0,8;0;0;0;0;3,39;0,6;3;0,6;0,14;0;0;15;2,99;46,67;20;0;1,6;25;1,4;14,29;0,2;100;0;2,59;61,54;5,59;50;0;0,6;0;33,53;0,6;1;40,51;82,27;10,38;73,08;8,18;95,12;16,76;79,76;34,12;88,3;4,79;58,33;21,65;44,97;0,06;0,6;0;0;0,8;0;0;7,58;63,16;1,8;33,33;1,2;16,67;0,2;0,6;6,19;80,65;0;;0;;0;0;0;0;;;0,6;;;2,39;1;40;2,2;0;0
J. Galván;Racing Club;Unión Santa Fe;LCB, CB, RCB;30;650000;2023-12-31;6;450;0;0,34;0;0;11,6;60,34;Argentina;Argentina;direito;185;84;sim;9,4;4,8;54,17;4,4;68,18;0,4;0,54;0,2;6,4;8,57;0,6;1;0,2;0;0;0,8;0;0;0;0,07;0;0;2;0,4;50;0;0;0,8;50;0,4;50;0,4;50;0,2;0,4;50;0,6;66,67;0,4;0,8;0,2;23,6;0;0,4;45;79,56;24,4;67,21;3;93,33;16;93,75;26,8;88,81;17,6;65,91;29,99;44,88;0;0;0;0;0;0;0,2;11,2;62,5;1,8;44,44;1;40;0,6;0,6;15,2;82,89;0;;0;;0;0;0;0;;;2,2;;;0,6;0,4;50;0;0;0
A. Pérez;Giresunspor;Lanús;LCB;28;2000000;2023-06-30;6;447;0;0;0;0;12,68;73,02;Colombia;Colombia;esquerdo;181;73;sim;10,87;4,83;75;2,82;78,57;0,2;0,27;1,21;7,05;9,29;0,4;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;50;1,01;80;0;1,41;0;37,45;0,2;1,01;55,17;84,67;25,17;76;3,42;82,35;20,94;96,15;45,91;89,91;9,26;58,7;23,21;44,46;0;0;0;0;0,2;0;0;7,25;69,44;0;0;0,6;66,67;0;0;14,09;77,14;0;;0;;0;0;0;0;;;2,62;;;0;0;0;0;0;0
F. González;Newell's Old Boys;Newell's Old Boys;LWF, LW, LAMF;21;850000;2024-12-31;7;446;0;0,09;2;1,54;28,86;38,46;Argentina;Argentina;esquerdo;170;70;sim;5,04;6,86;52,94;1,61;25;0,61;0,71;0;0,81;0,94;0,2;0;0;0;0;3,63;0;0;0;0,02;0;0;3;0,61;100;0;0,4;2,83;21,43;1,82;22,22;1,01;20;0,2;6,46;37,5;14,73;34,25;1,82;2,62;1,61;17,15;2,02;2,42;24,22;75,83;3,43;47,06;8,48;90,48;8,88;75;20,78;84,47;0,81;50;17,17;16,44;0,31;2,42;0;0;0;0;0,81;1,61;50;2,42;50;0,2;100;0,81;0,81;3,23;62,5;0;;0;;0;0;0;0;;;0;;;1,21;0;0;2,42;0;0
E. Cañete;Unión Santa Fe;Unión Santa Fe;LCMF, RCMF;23;750000;2025-12-31;7;446;1;0,17;0;0,09;26,84;45,11;Argentina;Argentina;direito;174;68;sim;13,72;10,9;51,85;3,23;50;2,22;2,84;0,2;5,85;7,5;2,62;1;0,2;0;0;1,41;0,2;1;0,2;0,04;0;0;5;1,01;40;20;0;1,01;40;0,61;33,33;0,4;50;0;1,61;25;6,05;23,33;0,61;1,01;0,4;24,62;0;1,21;37,33;84,32;10,9;68,52;6,05;96,67;15,74;87,18;32,09;88,68;4,24;61,9;18,77;28,14;0,02;0,4;0;0;0,61;33,33;0;6,26;80,65;1,01;80;0;0;0,4;0,61;6,26;67,74;0;;0;;0;0;0;0;;;1,01;;;0,81;0,2;100;0;0;0
P. De la Vega;Lanús;Lanús;RW, RWF;21;3200000;2025-12-31;6;444;0;0,41;2;0,5;27,57;33,82;Argentina;Argentina, Italy;direito;172;68;sim;5,07;5,07;52;2,84;42,86;0;0;0;2,43;3,3;0,61;0;0;0;0;5,27;0;0;0;0,08;0;0;5;1,01;60;0;0,41;3,85;26,32;0,61;0;3,04;33,33;0,41;7,7;42,11;14,19;35,71;1,42;2,03;1,01;19,86;3,45;1,42;24,73;75,41;3,85;57,89;6,28;93,55;9,12;68,89;19,86;84,69;1,01;80;17,73;28,31;0,1;1,22;0;0;0,61;66,67;0,81;2,03;70;4,46;36,36;1,01;60;0,61;1,22;3,24;93,75;0;;0;;0;0;0;0;;;0,2;;;0,61;0,2;100;0,81;0;0
A. Maciel;Banfield;Central Córdoba SdE;RCB, LCB;25;1200000;2023-12-31;5;444;0;0,15;0;0;14,59;62,5;Argentina;Argentina;direito;183;87;sim;7,3;4,86;62,5;5,27;69,23;0,2;0,23;1,22;4,05;4,62;1,22;3;0,61;0;0;0,61;0;0;0;0,03;0;0;1;0,2;100;0;0;0;0;0;0;0;0;0;0,61;66,67;1,22;33,33;0,61;0,41;0;12,97;0,2;0,2;27,36;78,52;14,59;72,22;0,2;100;11,55;85,96;16,82;89,16;10,54;61,54;29,35;43,26;0;0;0;0;0,2;0;0;6,28;61,29;0;0;0;0;0;0;9,32;82,61;0;;0;;0;0;0;0;;;0,2;;;0;0;0;0;0;0
Á. Gabrielli;Nacional;Newell's Old Boys;RB, LB, RCB;30;100000;2022-12-31;6;443;0;0,04;0;0,08;23,16;56,14;Uruguay;Uruguay, Italy;direito;177;70;sim;13;10,56;59,62;3,86;63,16;2,03;3,06;0,2;4,67;7,04;3,25;3;0,61;1;0,2;1,42;0;0;0;0,01;0;0;3;0,61;0;0;0;3,45;11,76;0;0;3,45;11,76;0,61;1,22;66,67;4,06;40;0,81;0,81;1,02;23,97;2,23;1,63;36,37;70,39;17,07;67,86;3,66;100;11,99;71,19;29,26;80,56;3,86;47,37;21,12;35,13;0,02;0,41;0;0;0,2;100;0,2;6,09;70;3,66;22,22;1,42;28,57;0,41;0,61;9,95;73,47;0;;0;;0;0;0;0;;;0,61;;;0;0;0;0;0;0
J. Sand;Lanús;Lanús;CF;42;150000;2022-12-31;5;441;3;1,85;0;0,63;16,94;28,92;Argentina;Argentina;direito;182;79;sim;3,88;2,65;46,15;2,04;40;0,61;0,79;0,2;2,04;2,63;0,82;1;0,2;0;0;1,84;0,61;3;0,61;0,38;1;0,2;7;1,43;57,14;42,857;0;0;0;0;0;0;0;0;1,43;42,86;8,98;25;2,86;0,2;0;9,39;0,61;0,82;18,16;75,28;4,9;66,67;4,08;75;4,29;76,19;18,16;75,28;0;0;12,4;0;0,13;0,41;0;0;1,43;28,57;0,2;2,24;54,55;1,02;20;1,22;33,33;0,82;0;1,63;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0,2;0;0
E. Coacci;Estudiantes Río Cuarto;Defensa y Justicia;LWB, LW;24;150000;2022-12-31;7;440;0;0,28;0;0,73;18,41;41,11;Argentina;Argentina;direito;169;68;sim;5,32;4,5;59,09;2,05;10;0,41;0,77;0;2,25;4,23;1,02;1;0,2;0;0;6,55;0;0;0;0,06;0;0;6;1,23;50;0;0;7,57;27,03;6,75;30,3;0,82;0;0,82;5,93;58,62;9,41;41,3;2,25;2,86;2,05;18,61;1,84;1,02;24,75;67,77;5,93;72,41;4,3;90,48;9;52,27;16,57;87,65;1,23;33,33;23,33;28,41;0,15;1,02;0;0;0,41;100;0,61;2,25;72,73;5,52;40,74;0;0;0,41;1,84;6,75;84,85;0;;0;;0;0;0;0;;;0;;;0,41;0;0;1,23;0;0
G. Hachen;Independiente;Defensa y Justicia;AMF, RCMF;31;525000;2023-12-31;9;439;1;1,06;1;1,16;25,01;35,25;Argentina;Argentina;esquerdo;168;68;sim;7,18;5,54;55,56;0,62;33,33;0,62;1,01;0,21;3,49;5,73;1,03;0;0;0;0;4,92;0,21;1;0,21;0,22;0;0;13;2,67;30,77;7,692;0,21;1,44;42,86;0,82;50;0,62;33,33;0,21;7,38;38,89;14,35;28,57;3,69;2,87;3,69;24,19;0,82;1,23;35,26;79,07;9,23;68,89;6,77;90,91;10,05;83,67;32,39;81,01;1,44;71,43;15,03;14,68;0,24;1,44;0;0;0,82;75;1,03;4,72;78,26;1,85;44,44;1,03;60;1,44;0,41;4,72;65,22;0;;0;;0;0;0;0;;;0,21;;;0,41;0,21;100;0,82;0;0
L. Picco;Colón;Arsenal;DMF, RCMF;22;325000;2025-12-31;9;436;0;0,3;0;0;26,22;50,39;Argentina;Argentina;direito;188;79;sim;19,82;15,48;56;3,3;56,25;1,03;1,22;0,83;10,11;11,95;3,1;4;0,83;0;0;1,24;0;0;0;0,06;0;0;3;0,62;66,67;0;0;0;0;0;0;0;0;0;1,03;80;3,72;38,89;0,62;0,41;0;24,56;0,21;0,41;41,28;88;13,62;74,24;4,33;95,24;15,28;95,95;37,98;89,67;3,3;68,75;17,03;23,94;0;0,21;0;0;0;0;0;4,13;60;0,41;0;0,21;100;0;0;5,37;80,77;0;;0;;0;0;0;0;;;1,03;;;0;0;0;0;0;0
M. Pérez;Lanús;Lanús;RCB, LCB;23;750000;2026-12-31;5;435;0;0,77;0;0;15,72;55,26;Argentina;Argentina;direito;185;81;sim;9,31;5,17;72;5,79;39,29;0,62;0,8;0,41;4,97;6,37;1,24;3;0,62;1;0,21;0,21;0;0;0;0,16;0;0;4;0,83;0;0;0;0,21;0;0;0;0,21;0;0;0,41;50;1,24;66,67;0,83;0,41;0,41;22,97;0;0,41;36,83;87,08;12,62;72,13;1,45;100;20,48;95,96;32,48;92,36;4,14;50;22,91;40,33;0;0;0;0;0;0;0;2,07;40;0,21;0;0,21;0;0;0;4,14;55;0;;0;;0;0;0;0;;;1,24;;;0;0;0;0;0;0
T. Escalante;Defensa y Justicia;Defensa y Justicia;DMF, LCMF, LDMF;23;125000;2023-06-30;5;433;0;0;0;0,03;27,85;47,01;Argentina;Argentina;direito;170;67;sim;12,47;10,6;56,86;1,87;44,44;1,04;1,69;0,21;5,4;8,76;2,7;2;0,42;0;0;1,45;0;0;0;0;0;0;0;0;0;0;0;0,21;0;0;0;0,21;0;0;3,33;37,5;7,69;29,73;0;0,42;0,21;28,89;0;1,45;46,56;87,95;12,68;72,13;7,69;100;20,99;94,06;44,06;89,15;2,29;72,73;18,54;21,19;0,01;0,21;0,21;0;0,42;50;0;5,4;84,62;0,42;0;0,42;50;0;0;8,73;78,57;0;;0;;0;0;0;0;;;1,25;;;0;0;0;0;0;0
N. Messiniti;Tristán Suárez;Independiente;CF;26;375000;2023-12-31;9;432;1;1,59;1;0,39;32,5;35,26;Argentina;Argentina, Italy;direito;184;79;sim;4,58;3,54;76,47;10,63;35,29;0,21;0,26;0;1,67;2,09;1,46;0;0;0;0;2,29;0,21;1;0,21;0,33;0;0;9;1,88;22,22;11,111;0,21;0,42;0;0,21;0;0,21;0;0;4,58;40,91;11,46;27,27;2,08;0,63;0,42;6,04;0,42;0,63;12,92;67,74;3,13;53,33;4,38;66,67;2,92;71,43;12,08;72,41;0,42;0;14,37;6,25;0,08;0,21;0;0;0,21;0;0,21;1,25;66,67;0,63;0;0;0;0,21;0;1,46;42,86;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
L. Sigali;Racing Club;Racing Club;RCB, LCB;35;1500000;2022-12-31;5;431;0;0,14;0;0,01;17,33;57,83;Argentina;Argentina;direito;181;74;sim;12,11;7,52;63,89;5,22;64;1,46;3,04;0,84;5,85;12,17;1,67;1;0,21;0;0;0,21;0;0;0;0,03;0;0;1;0,21;0;0;0;0,21;0;0;0;0,21;0;0;0,42;50;1,88;33,33;0,63;1,04;0,21;62,65;1,88;0,84;80,6;89,64;29,44;76,6;2,92;100;44,27;98,11;70,79;94,4;9,61;56,52;23,97;39,59;0;0,21;0;0;0;0;0;10,65;66,67;1,04;0;0,42;0;0;0;13,16;85,71;0;;0;;0;0;0;0;;;2,51;;;0;0;0;0;0;0
I. Fernández;Atlético Mineiro;River Plate;RCMF, LCMF, AMF;32;5000000;2023-12-31;7;429;2;1,72;1;0,5;25,17;60;Argentina;Argentina;esquerdo;182;78;sim;10,07;8,6;75,61;2,31;54,55;0,42;0,77;0,21;3,15;5,77;1,05;1;0,21;0;0;6,92;0,42;2;0,42;0,36;0;0;17;3,57;29,41;11,765;0,21;4,41;14,29;3,15;13,33;1,26;16,67;1,26;7,13;67,65;11,96;57,89;2,94;1,26;0,84;51,82;2,31;2,52;67,76;81,11;24,13;77,39;12,59;96,67;22,24;77,36;57,9;88,04;5,66;59,26;19,84;38,56;0,1;0,84;0;0;0,84;50;0,42;17,83;80;4,83;30,43;1,68;37,5;1,05;0,63;15,1;87,5;0;;0;;0;0;0;0;;;0,42;;;1,47;0,21;0;1,47;0;0
L. Di Yorio;León;Aldosivi;RW, RWF, LW;25;1800000;2026-12-31;7;427;0;0,36;0;0,07;29,51;32,14;Argentina;Argentina, Italy;direito;190;78;sim;8,22;6,74;50;6,53;38,71;1,05;1,61;0;3,79;5,81;2,32;2;0,42;0;0;2,32;0;0;0;0,08;0;0;3;0,63;33,33;0;0;2,95;7,14;0;0;2,95;7,14;0,42;4,64;36,36;11,17;24,53;3,37;1,26;1,48;7,59;1,69;0,84;14,12;47,76;3,37;50;1,48;71,43;4,22;45;9,91;63,83;1,48;14,29;21,86;19,2;0,02;0,21;0;0;0,63;33,33;0;1,26;66,67;1,26;16,67;0,42;50;0,42;0,21;2,11;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
L. Morales;Gimnasia La Plata;Gimnasia La Plata;RB, RCB;31;800000;2023-12-31;5;427;1;0,47;0;0,13;15,18;66,67;Argentina;Argentina;direito;180;72;sim;11,38;9,06;72,09;2,53;66,67;0,84;1,35;0;4;6,4;1,69;0;0;0;0;1,9;0,21;1;0,21;0,1;0;0;3;0,63;66,67;33,333;0;1,26;50;0;0;1,26;50;0;1,05;80;1,69;62,5;0,84;0,63;0,42;12,65;1,05;0,21;25,5;81,82;13,49;76,56;1,69;100;7,38;91,43;20,87;85,86;3,37;68,75;21,08;29,84;0,03;0,42;0;0;0,21;0;0,21;3,79;66,67;1,05;60;0,42;50;0;0,63;7,17;82,35;0;;0;;0;0;0;0;;;0,63;;;0;0;0;0;0;0
B. Alemán;Gimnasia La Plata;Gimnasia La Plata;RW, RAMF, AMF;32;1000000;2023-12-31;9;424;0;0,75;1;0,79;32,26;44,08;Uruguay;Uruguay;esquerdo;178;79;sim;9,13;6,37;70;4,03;36,84;0,85;1,19;0,21;3,82;5,35;1,27;1;0,21;0;0;5,09;0;0;0;0,16;0;0;11;2,33;36,36;0;0,21;3,4;43,75;1,7;37,5;1,7;50;0,42;4,46;52,38;17,83;34,52;1,27;1,27;0,85;26,96;2,12;3,82;36,93;67,82;11,89;48,21;6,79;84,38;11,89;80,36;29,29;73,19;4,46;52,38;19,56;36,41;0,17;1,27;0;0,21;2,55;16,67;1,27;7,22;47,06;4,03;47,37;3,18;13,33;0,64;1,7;7;72,73;0;;0;;0;0;0;0;;;0,85;;;0,64;0,21;0;1,27;0;0
E. Bonifacio;Podbeskidzie Bielsko-Biała;Huracán;LB;28;250000;2023-06-30;7;421;0;0,06;0;0,23;22,66;53,77;Argentina;Argentina, Italy;direito;170;65;sim;9,62;7,48;65,71;1,92;55,56;1,07;1,34;0,43;3,63;4,55;1,28;1;0,21;0;0;4,28;0;0;0;0,01;0;0;2;0,43;0;0;0;2,14;50;1,92;55,56;0,21;0;0,21;4,06;68,42;7,05;54,55;0,64;2,14;1,07;16,25;1,92;1,07;29,71;68,35;12,61;59,32;4,49;80,95;8,34;66,67;21,81;76,47;5,77;44,44;22,73;37,88;0,05;0,64;0;0;0,64;66,67;0,43;5,34;52;3,42;37,5;1,28;0;0,43;1,07;6,84;78,13;0;;0;;0;0;0;0;;;0,21;;;0,21;0;0;0;0;0
N. Bazzana;Delfin;Estudiantes;RCB, LCB;26;350000;2022-12-31;6;421;0;0,15;0;0;14,54;61,76;Argentina;Argentina;direito;182;79;sim;10,9;5,77;74,07;3,42;68,75;0;0;0,21;6,63;9,59;0,64;1;0,21;0;0;0,43;0;0;0;0,03;0;0;1;0,21;0;0;0;0;0;0;0;0;0;0;0,43;100;1,28;50;0,21;1,07;0,64;17,1;0,21;0,43;34,42;82,61;14,32;67,16;2,78;100;14,75;97,1;29,29;88,32;5,13;50;20,06;22,64;0;0;0;0;0;0;0;4,28;50;0,21;0;0,64;0;0;0;5,77;51,85;0;;0;;0;0;0;0;;;2,35;;;0;0;0;0;0;0
S. Rosales;Club Atlético Mitre;Central Córdoba SdE;LW;27;300000;2022-12-31;8;418;2;2,31;1;0,52;29,5;45,99;Argentina;Argentina;direito;180;72;sim;7,54;5,17;33,33;8,18;55,26;1,08;1,27;0;4,74;5,59;1,72;0;0;0;0;7,11;0,43;2;0,43;0,5;0;0;15;3,23;33,33;13,333;0,22;2,15;30;2,15;30;0;0;0,43;6,03;64,29;10,77;46;5,17;3,01;1,72;20,02;3,23;1,29;32,08;67,79;14,21;69,7;3,23;80;8,61;60;27,34;72,44;2,8;46,15;18,05;35,18;0,11;1,29;0;0;2,58;58,33;1,08;4,95;65,22;3,66;52,94;2,58;58,33;2,15;0,65;6,89;71,88;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
E. Bullaude;Feyenoord;Godoy Cruz;AMF, CF;21;4500000;2027-06-30;7;414;0;0,34;0;0,46;27,17;40,8;Argentina;Argentina;direito;184;80;sim;6,74;6,3;68,97;2,83;38,46;0,22;0,31;0;2,17;3,06;0,65;0;0;0;0;2,39;0;0;0;0,07;0;0;4;0,87;0;0;0;1,52;28,57;1,09;20;0,43;50;0;3,04;42,86;14,13;27,69;1,74;1,3;0,65;19,78;1,52;2,61;27,83;82,03;6,3;75,86;8,26;100;8,7;77,5;24,78;86,84;1,74;50;17,85;31,64;0,1;1,3;0;0;0,65;100;0,22;3,04;85,71;1,3;66,67;0,87;75;0,87;0,43;5;60,87;0;;0;;0;0;0;0;;;0,22;;;0,22;0;0;1,3;0;0
M. Ibáñez;Colón;Racing Club;GK;35;125000;2022-12-31;5;413;0;0;0;0;0,87;100;Argentina;Argentina;direito;190;88;sim;1,74;0,22;100;0,22;100;0;0;0;1,53;1,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,02;0,44;0;16,34;78,67;9,15;61,9;0;0;7,19;100;8,28;97,37;8,06;59,46;35,58;41,89;0;0;0;0;0;0;0;1,74;62,5;0;0;0;0;0;0;6,32;68,97;5;1,09;17;3,7;1;70,59;5,8;1,26;0,8;0,174;0;1,09;0,22;;;;0;0;0
N. Silva;Aucas;Argentinos Juniors;LAMF, LWF;32;400000;;8;410;1;1,08;0;0,75;23,93;39,45;Argentina;Argentina;direito;163;58;sim;8,56;5,49;60;3,29;6,67;0,22;0,32;0;5,05;7,34;0,88;0;0;0;0;4,39;0,22;1;0,22;0,24;0;0;5;1,1;20;20;0;2,85;38,46;2,2;40;0,66;33,33;0;6,59;43,33;10,98;38;2,85;1,76;0,88;11,63;1,54;0,88;19,1;66,67;5,27;66,67;3,51;87,5;5,93;66,67;15,15;72,46;1,32;50;15,12;20,95;0,16;1,1;0,22;0;0,66;33,33;0,66;1,98;66,67;3,29;53,33;0,22;0;1,32;1,1;3,07;78,57;0;;0;;0;0;0;0;;;0;;;0,22;0;0;1,76;0;0
F. Moyano;Argentinos Juniors;Argentinos Juniors;DMF, LDMF, RDMF;25;1500000;2025-12-31;6;410;0;0,06;0;0,32;12,07;49,09;Argentina;Argentina;direito;171;70;sim;7,24;4,61;57,14;2,41;18,18;0,88;1,22;0,22;3,73;5,2;1,54;2;0,44;0;0;0,66;0;0;0;0,01;0;0;3;0,66;33,33;0;0;0,22;100;0;0;0,22;100;0;0,44;50;1,98;77,78;0,22;1,1;0,66;10,98;0;1,1;24,37;81,08;8,78;65;2,85;76,92;9,44;95,35;21,73;83,84;2,63;58,33;20,16;28,16;0,07;0,88;0;0;0,22;0;0;3,73;70,59;1,1;40;0,44;0;0;0,22;3,95;55,56;0;;0;;0;0;0;0;;;0,66;;;0,88;0;0;1,54;0;0
